source_paper,star_name,normalized_name,age_gyr,age_err_lo_gyr,age_err_hi_gyr,prot_days,query_name,simbad_found,simbad_main_id,simbad_ra_deg,simbad_dec_deg,simbad_ids,simbad_status,gaia_dr3_source_id_from_simbad,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,ebpminrp_gspphot,g_rp,bp_rp_0,ruwe_flag
Engle_2023,GJ 299,GJ 299,9.5,1.5,1.5,156.9,GJ 299,True,Ross  619,122.98987155390792,8.773042468212774,TIC 334415465|GJ 299|Gaia DR3 3098328182579892096|PLX 1942|LSPM J0811+0846|NLTT 19094|2MASS J08115757+0846220|USNO-B1.0 0987-00174078|8pc 146.30|CSI+09-08092|Ci 20  462|G  52-2|G  50-22|CNS5 2033|GCRV  5431|GEN# +9.80050022|GEN# +6.10010299|JP11  5129|JP11  5130|LFT  569|LHS    35|LTT 12146|PM 08092+0859|Ross  619|USNO 429|Zkh 116|[RHG95]  1290|PLX 1942.00|UCAC4 494-048937|PM J08119+0846|WEB  7832|Gaia DR2 3098328216938651264|Karmn J08119+087,ok,3.098328182579892e+18,3.098328182579892e+18,122.99468256110134,8.750401522062495,147.72184850183513,0.094956644,1069.811738087307,-5094.220103378359,11.397289,13.130089,10.137975,2.992114,2.0968676,,1.2593145,,True
Engle_2023,GJ 213,GJ 213,9.5,1.5,1.5,158.6,GJ 213,True,Ross   47,85.53861536337459,12.489334676545552,TIC 247463344|AP J05420897+1229252|GJ 213|HIP 26857|Gaia DR3 3340477717172813568|PLX 1305|LSPM J0542+1229|ASCC  925208|UCAC2  36065524|2MASS J05420897+1229252|USNO-B1.0 1024-00080397|2E  1517|8pc 172.78|CNS5 1415|CSI+12-05392|Ci 20  344|G 102-22|GCRV  3530|GEN# +6.10010213|GSC 00722-00455|HIC  26857|JP11  5114|JP11  5183|JP11  5116|JP11  5115|LFT  425|LHS    31|LTT 11704|NLTT 15489|PM 05392+1229|Ross   47|TYC  722-455-1|V* V1352 Ori|Zkh  73|[RHG95]   959|PLX 1305.00|1E 0539.2+1228|1RXS J054208.6+122925|2E 0539.2+1228|GAT  893|WISEA J054210.65+122905.4|PM J05421+1229|WEB  5291|Gaia DR2 3340477717172813568|Karmn J05421+124,ok,3.340477717172814e+18,3.340477717172814e+18,85.547707594821,12.482359917793618,172.67623105398982,0.028589317575097,1997.3418701227267,-1569.3549468971642,10.11378002166748,11.743633270263672,8.873727798461914,2.869905471801758,1.114727020263672,0.0,1.2400522232055664,2.869905471801758,False
Engle_2023,GJ 157.1,GJ 157.1,9.5,1.5,1.5,142.7,GJ 157.1,True,Wolf 1322,59.97360652164584,26.08989253196111,TIC 22952891|AP J03595354+2605240|GJ 157.1|GJ 9140|Gaia DR3 67198925172337536|PLX  879.1|LSPM J0359+2605|UCAC2  40975366|2MASS J03595354+2605240|USNO-B1.0 1160-00049025|CNS5 995|CSI+25-03538|CSI+25-03568|Ci 20  275|G   6-42|G   8-2|G  38-20|GCRV  2280|JP11  5199|LFT  325|LHS  1616|LTT 11312|NLTT 12306|PM 03568+2557|Ross  873|Wolf 1322|[RHG95]   708|PLX  879.10|EPIC 211183710|WISEA J035954.22+260521.0|Gaia DR2 67198925172337536|UCAC4 581-009794|PM J03598+2605|[GAL2014] J03598+2605|WEB  3595|Karmn J03598+260,ok,6.719892517233754e+16,6.719892517233754e+16,59.97722359716393,26.08875545690686,43.6472342258144,0.35264942,730.9157017329952,-255.8520335787411,11.467834,12.857243,10.2984495,2.558793,12.874119,,1.169385,,True
Engle_2023,Barnard's Star (GJ 699),Barnard's Star,9.5,1.5,1.5,149.1,Barnard's Star (GJ 699),False,NAME Barnard's star,269.4520769586187,4.693364966576667,TIC 325554331|MCC 799|StKM 2-1355|GJ 699|HIP 87937|Gaia DR3 4472832130942575872|PLX 4098|LSPM J1757+0441|ASCC 1153178|UCAC2  33428712|2MASS J17574849+0441405|USNO-B1.0 0946-00315199|8pc 549.01|AC2000  146626|BD+04  3561a|CCDM J17578+0441A|CSI+04-17554|CSV   7737|Ci 20 1069|G 140-24|GAT   12|GCRV 10392|GSC 00425-00184|GSC 00425-02502|HIC  87937|CNS5 4449|IRAS 17553+0438|JP11    18|LFT 1385|LHS    57|LTT 15309|NLTT 45718|NSV  9910|TYC  425-2502-1|UBV   15269|USNO 347|USNO 876|V* V2500 Oph|VVO   6|Zkh 269|[RHG95]  2849|WISEA J175747.94+044323.8|PLX 4098.00|1E 1755.3+0438|NAME Barnard's star|NAME Barnard Star|UCAC4 474-068224|PM J17578+0441N|GEN# +0.00403561|uvby98 000403561|WEB 14849|Gaia DR2 4472832130942575872|Karmn J17578+046,ok,4.472832130942576e+18,4.472832130942576e+18,269.4485025254384,4.739420051112412,546.975939730948,0.0401163548231124,-801.5509783684709,10362.394206546573,8.193974494934082,9.791788101196287,6.9580912590026855,2.8336968421936035,1.084850549697876,0.0,1.2358832359313965,2.8336968421936035,False
Engle_2023,GJ 273,GJ 273,9.5,1.5,1.5,157.3,GJ 273,True,BD+05  1668,111.85207903566794,5.225789303071388,AP J07272450+0513329|MCC 17|GJ 273|HIP 36208|Gaia DR3 3139847906307949696|PLX 1755|LSPM J0727+0513|ASCC 1029189|UCAC2  33555673|USNO-B1.0 0952-00140898|8pc 263.26|AC2000  282902|BD+05  1668|CNS5 1843|G 112-17|G  89-19|GAT 1092|GCRV  4954|GEN# +0.00501668|GSC 00173-01124|HIC  36208|IRAS 07247+0520|JP11    25|LFT  527|LHS    33|LTT 12021|NAME Luyten's star|NLTT 17881|PM 07247+0522|RAFGL  273|TYC  173-3208-1|UBV    7206|UBV M    272|VVO 207|Zkh 102|[HFE83]  515|[JHC84]  57|[RHG95]  1168|2MASS J07272450+0513329|PLX 1755.00|PM J07274+0513|WEB  7213|Gaia DR2 3139847906304421632|Karmn J07274+052|** WDK    2A|WDS J07274+0514A|TIC 318686860,ok,3.1398479063079496e+18,3.1398479063079496e+18,111.85462844259372,5.209382701706996,264.12689775460655,0.04127979,571.2323467293181,-3691.4865653792745,8.576388,10.111705,7.3539467,2.7577581,1.2387705,0.0,1.2224417,2.7577581,True
Engle_2023,GJ 581,GJ 581,9.5,1.5,1.5,148.1,GJ 581,True,BD-07  4003,229.8617789114604,-7.722274860407221,TIC 36853511|Karmn J15194-077|MCC 159|StKM 2-1135|GES J15192557-0743217|HIP 74995|Gaia DR3 6322070093095493504|CNS5 3780|Gaia DR2 6322070093095493504|WISEA J151925.96-074321.2|PM J15194-0743E|TYC 5594-1093-1|PLX 3458|8pc 159.52|BD-07  4003|Ci 20  923|G 151-46|G 152-9|GCRV  8863|GEN# -0.00704003|GSC 05594-00593|HIC  74995|JP11   273|LFT 1195|LHS   394|LPM 564|LTT  6112|GJ 581|NLTT 39886|NSV  7023|UBV   13194|UBV M   5243|V* HO Lib|Wolf  562|Zkh 217|[RHG95]  2420|PLX 3458.00|2MASS J15192689-0743200|UCAC3 165-136246|DENIS J151926.8-074319|UCAC2  29110263|UCAC4 412-059591|Gaia DR1 6322069882641960448|WEB 12795,ok,6.322070093095494e+18,6.322070093095494e+18,229.8563013332923,-7.722707024157902,158.71827296463243,0.030101538,-1221.2776289653712,-97.22923861858034,9.421787,10.813405,8.251837,2.5615683,1.3033525,0.0,1.1699505,2.5615683,True
Engle_2023,LHS 1802,LHS 1802,9.97,2.39,1.98,150.4,LHS 1802,True,LP  159-33,88.93236453290083,46.84943261291222,TIC 440321574|Gaia DR3 198027271140075136|PM J05557+4650N|2MASS J05554377+4650585|LSPM J0555+4650N|USNO-B1.0 1368-00160188|LHS  1802|LP  159-33|NLTT 15797|PLX 1353.12|WDS J05558+4651A|** LDS 3680A|WISEA J055543.78+465052.5|Gaia DR2 198027271140075136,ok,1.980272711400752e+17,1.980272711400752e+17,88.93244720039185,46.84707955960631,33.56248391329198,0.018849714,12.720574355033405,-529.4370401389497,14.059253,15.755185,12.813098,2.9420872,1.1706221,,1.2461548,,False
Engle_2023,LHS 182,LHS 182,11.5,1.5,1.0,161.4,LHS 182,True,G  95-59,57.55785600000001,43.427956,TIC 432092723|GJ 1064 D|LSPM J0350+4325|NLTT 11933|USNO-B1.0 1334-00086046|2MASS J03501388+4325407|CSI+43-03468|CSI+43-03467|G  95-59|GEN# +9.80095059|JP11  5940|LHS   182|LTT 17553|PM 03468+4318|UBV   21266|UBV    3684|UBV M  53716|USNO 220|PLX  835.01|WISEA J035014.23+432526.1|UCAC4 668-021367,ok,2.4339167779404646e+17,2.4339167779404646e+17,57.55627936691869,43.42585030654895,,,,,20.87667465209961,22.22134780883789,20.128293991088867,2.0930538177490234,,,0.7483806610107422,,
Engle_2023,GJ 1062,GJ 1062,11.5,1.5,1.0,159.5,GJ 1062,True,Ross  578,54.56540830848792,-11.487084731738054,TIC 38403917|RAVE J033815.6-112911|GJ 1062|Gaia DR3 5115463180914712448|PLX  757|2MASS J03381558-1129102|CNS5 927|CSI-11-03358|Ci 20  247|G 160-5|GEN# +9.80160005|LFT  298|LHS    20|LPM 163|LTT  1717|NLTT 11462|PM 03358-1137|Ross  578|USNO 412|VVO 365|[RHG95]   647|PLX  757.00|Gaia DR2 5115463180914712448|WISEA J033816.72-112941.4|GCRV 26223,ok,5.115463180914713e+18,5.115463180914713e+18,54.572021668602574,-11.49906945105181,61.88605144828595,0.021998767,1458.2007377243792,-2696.5451254401264,12.066338,13.255437,10.986762,2.2686749,1.4495507,0.0,1.0795755,2.2686749,True
Engle_2023,LHS 3382,LHS 3382,11.5,1.5,1.0,169.2,LHS 3382,True,LP   24-219,275.470655443995,77.15833986603779,TIC 367835700|Gaia DR3 2269520028411874816|2MASS J18215294+7709303|LSPM J1821+7709|NLTT 46503|USNO-B1.0 1671-00098763|LHS  3382|LP   24-219|PLX 4262.02|WISEA J182152.87+770938.5|Gaia DR2 2269520028411874816,ok,2.2695200284118748e+18,2.2695200284118748e+18,275.47022281263065,77.1619812397175,11.64912638936515,0.03943265,-21.6354201728922,819.3089185338499,16.21729,17.306152,15.189554,2.1165981,1.0562376,,1.0277367,,False
Engle_2023,LHS 216,LHS 216,11.5,1.5,1.0,174.4,LHS 216,True,G 105-23,93.50660441819126,15.165082772124167,TIC 434307868|Gaia DR3 3345752830365960320|2MASS J06140146+1509570|LSPM J0614+1509|USNO-B1.0 1051-00100227|CSI+15-06111|FS 120|G 105-23|GEN# +9.80105023|LHS   216|NLTT 16252|PM 06111+1512|UBV M  53741|USNO  22|PLX 1438.01|Gaia DR2 3345752830365960320,ok,3.34575283036596e+18,3.34575283036596e+18,93.5100580746327,15.159632016202606,23.745341687175145,0.01945614,750.011876012003,-1226.426005462441,13.765578,14.881888,12.7164955,2.1653929,1.1294935,,1.0490828,,False
Engle_2023,Kapteyn's Star (GJ 191),Kapteyn's Star,11.5,1.5,1.0,153.2,Kapteyn's Star (GJ 191),False,HD  33793,77.91912433145708,-45.01843381524333,TIC 200385493|GJ 191|HIP 24186|Gaia DR3 4810594479418041856|PLX 1181|2MASS J05114046-4501051|AC2000 3505363|CD-45  1841|CPC  0  2725|CPD-44   612|Ci 20  319|GC  6369|GCRV  3085|GEN# +1.00033793|GSC 07594-01580|GSC 08078-01749|HD  33793|HIC  24186|IRAS 05100-4502|JP11  1005|LFT  395|LHS    29|LTT  2200|NLTT 14668|CNS5 1304|PM 05097-4500|SAO 217223|TYC 8078-1749-1|UBV    4985|UBV M  10717|V* VZ Pic|Zkh  69|[RHG95]   887|PLX 1181.00|NAME Kapteyn's star|Gaia DR2 4810594479417465600|NAME Kapteyn Star|PM J05116-4501|NAME Kapteyn's|uvby98 100033793|WEB  4691,ok,4.810594479418041e+18,4.810594479418042e+18,77.9599373502188,-45.0438126993602,254.19859326384577,0.0168427433818578,6491.223339061598,-5708.614150045243,8.063551902770996,9.086243629455566,7.059597969055176,2.02664566040039,1.170168399810791,0.0,1.0039539337158203,2.02664566040039,False
Engle_2024,1RXS J041330.7+251052,1RXS J041330.7+251052,,,,2.22,1RXS J041330.7+251052,True,1RXS J041330.7+251052,63.38048090461001,25.17705374681,AP J04133132+2510373|Gaia DR3 150197587618319744|1RXS J041330.7+251052|HAT 260-06534|2MASS J04133132+2510373|TIC 56554019|Gaia DR2 150197587618319744,ok,1.5019758761831974e+17,1.5019758761831974e+17,63.38039257915008,25.177114833693928,11.691108186189489,0.018287642,-17.98522223818827,13.744542730121935,13.8260355,15.051762,12.728703,2.323059,1.1086924,,1.097333,,False
Engle_2024,EPIC 201909533,EPIC 201909533,,,,2.29,EPIC 201909533,True,RX J1151.9+0731,177.98676164814,7.524035489959999,TIC 291074569|Gaia DR3 3899393459350372224|RBS  1043|1RXS J115156.7+073127|RX J1151.9+0731|[ZEH2003] RX J1151.9+0731  1|2MASS J11515681+0731262|[SLS2012] PYC J11519+0731|ASAS J115156+0731.4|** BWL   66|WDS J11519+0731AB|UCAC4 488-054844|WISE J115156.73+073125.7|UCAC3 196-120770|WISEA J115156.72+073125.5|PM J11519+0731|EPIC 201909533|Gaia DR2 3899393459350372224|AP J11515681+0731262,ok,3.899393459350373e+18,3.899393459350373e+18,177.98619476241154,7.523672451455853,19.70524587339469,0.02800899,-126.45109233453852,-81.68374644711278,11.408315,12.59398,10.320908,2.2730722,1.1829473,0.0001,1.0874071,2.2729723,False
Engle_2024,1RXS J030708.3+323528,1RXS J030708.3+323528,,,,2.35,1RXS J030708.3+323528,True,2MASS J03070968+3235204,46.79037730718,32.58895942222,TIC 85486219|Gaia DR3 135885416558354048|1RXS J030708.3+323528|HAT 213-03115|2MASS J03070968+3235204|[SLS2012] PYC J03071+3235|Gaia DR2 135885416558354048,ok,1.3588541655835405e+17,1.3588541655835405e+17,46.79063342965316,32.588525238140555,16.032906551371667,0.018116122,48.55450589775957,-97.69157964546932,13.025669,14.230686,11.935522,2.295164,1.2388854,,1.090147,,True
Engle_2024,EPIC 210651981,EPIC 210651981,,,,2.44,EPIC 210651981,True,HG 7-232,67.11990180000001,17.695942,TIC 245791900|StKM 2-357|LAMOST J042828.78+174145.3|Cl* Melotte   25     VA     486|Cl* Melotte   25    HAN     432|Cl* Melotte   25   LEID      68|Cl* Melotte   25   PELS      68|Cl* Melotte   25   REID     262|2E  1051|CSI+17-04256|EM* LkCa   10|EXO 042535+1735.0|GEN# +5.20251486|GSC 01269-01045|HG 7-232|UBV M  41435|V* V1102 Tau|2MASS J04282878+1741453|PLX  986.05|2E 0425.5+1735|EXO 042535+1735.2|WDS J04285+1742AB|** GUE    5|1RXS J042829.4+174138|UCAC4 539-009152|EPIC 210651981|[RSP2011] 355|PM J04284+1741|AP J04282878+1741453,ok,,3.3141851299759606e+18,67.12038862642493,17.695791947186837,20.91843408231149,0.4033973813056946,109.48695047352118,-44.22729129657963,11.360384941101074,12.490326881408691,10.255144119262695,2.235182762145996,15.092350959777832,,1.105240821838379,,True
Engle_2024,1RXS J231233.3+391140,1RXS J231233.3+391140,,,,2.47,1RXS J231233.3+391140,True,2MASS J23123232+3911331,348.13476348882995,39.192508803360006,TIC 374290056|Gaia DR3 1917682526636770688|1RXS J231233.3+391140|HAT 206-05237|2MASS J23123232+3911331|Gaia DR2 1917682526636770688,ok,1.9176825266367708e+18,1.9176825266367708e+18,348.13505308942075,39.1924655095998,13.152360189010484,0.014185143,50.500870408238114,-9.741176004493962,13.542837,14.879381,12.400732,2.4786491,1.098103,,1.1421051,,False
Engle_2024,GSC 03517-00212,GSC 03517-00212,,,,2.61,GSC 03517-00212,True,RX J1736.9+4859,264.24702437157,48.99609764619,TIC 321602098|Gaia DR3 1366925946711444480|GSC 03517-00212|1SWASP J173659.28+485946.1|2MASS J17365925+4859460|1RXS J173658.9+485931|RX J1736.9+4859|[ZEH2003] RX J1736.9+4859  1|HAT 112-01188|WISEA J173659.27+485947.4|UCAC4 695-058722|PM J17369+4859|Gaia DR2 1366925946711444480|V* V1279 Her|WISE J173659.28+485947.4,ok,1.3669259467114445e+18,1.3669259467114445e+18,264.24700959523653,48.99674380879469,18.33259163231491,0.17927185,-2.181372901843197,145.38783013099416,12.164504,13.448789,11.03691,2.4118786,15.11123,,1.127594,,True
Engle_2024,UCAC4 630-046962,UCAC4 630-046962,,,,2.69,UCAC4 630-046962,True,PM J11529+3554,178.23811940396,35.912773990370006,TIC 144401584|Gaia DR3 4031634570385585152|2MASS J11525716+3554458|[ZEH2003] RX J1152.9+3554  1|1RXS J115258.0+355449|RX J1152.9+3554|HAT 184-00818|UCAC4 630-046962|PM J11529+3554|Gaia DR2 4031634570385585152,ok,4.031634570385585e+18,4.031634570385585e+18,178.23757140958045,35.91287976185997,25.142112426517688,0.026488176,-99.8609886397936,23.798304520372163,12.636212,13.9567995,11.497874,2.4589252,1.6665152,0.0,1.1383381,2.4589252,True
Engle_2024,CK Tri,CK Tri,,,,2.73,CK Tri,True,V* CK Tri,37.40157619438,34.39529941611,TIC 286237897|Gaia DR3 326760119744747392|2MASS J02293639+3423432|1RXS J022936.5+342334|1SWASP J022936.37+342343.1|V* CK Tri|TYC 2331-1138-1|HAT 167-01273|UCAC4 622-007190|PM J02296+3423|Gaia DR1 326760115447623296|Gaia DR2 326760119744747392,ok,3.267601197447474e+17,3.267601197447474e+17,37.401319469666014,34.39480448255867,26.02814238593467,0.09792218,-47.66386416027811,-111.36035927906865,11.586893,12.717959,10.524907,2.1930523,5.2554617,,1.061986,,True
Engle_2024,LP 152-39,LP 152-39,,,,2.79,LP 152-39,True,LP  152-39,29.556879107680007,48.73883715661,TIC 241098252|ATO J029.5581+48.7386|Gaia DR3 356764413385350144|2MASS J01581361+4844197|LSPM J0158+4844|USNO-B1.0 1387-00045815|LP  152-39|NLTT  6549|1RXS J015812.1+484406|HAT 125-01760|WISEA J015813.86+484419.1|UCAC4 694-012231|PM J01582+4844|Gaia DR2 356764413385350144,ok,3.5676441338535014e+17,3.5676441338535014e+17,29.55825338637456,48.73859302728839,22.017445039653847,0.13727635,203.9224136599542,-54.93067168914575,11.642244,12.812923,10.552266,2.2606573,10.148448,,1.0899782,,True
Engle_2024,DT Vir (GJ 494),DT Vir,,,,2.89,DT Vir (GJ 494),False,BD+13  2618,195.1939861930853,12.375743674973055,TIC 88138162|StKM 2-896|GJ 494|HIP 63510|Gaia DR3 3737308025029348608|LSPM J1300+1222|ASCC  954910|UCAC2  36124151|2MASS J13004666+1222325|USNO-B1.0 1023-00261371|2E  2940|2RE J1300+122|2RE J130044+122308|BD+13  2618|CSV   6977|Ci 20  755|G  60-57|G  61-27|GCRV  7760|GEN# +6.10010494|GEN# +0.01302618|GSC 00886-00839|HIC  63510|GJ 494 A|GJ 494 B|CNS5 3213|JP11  5151|LFT  964|LHS  2665|LTT 13752|MCC 140|NLTT 32600|PM 12583+1239|RBS  1203|RE J130042+122245|Ross  458|SV* WR    86|TYC  886-839-1|V* DT Vir|VVO   4|Wolf  462|Zkh 191|[FS2003] 0659|[GKL99] 275|[RHG95]  2045|PLX 2982.01|1ES 1258+12.6|1RXS J130047.2+122224|2E 1258.2+1238|EUVE J1300+12.3|RX J1300.7+1222|[ZEH2003] RX J1300.7+1222  1|WDS J13008+1223AB|** BEU   16|ASAS J130047+1222.3|** GDM    1AB|WISEA J130046.11+122232.4|UCAC4 512-052485|PM J13007+1222|WEB 11241|Gaia DR2 3737308025028857600,ok,3.737308025029349e+18,3.737308025029349e+18,195.1911254275066,12.3755949261537,86.90096932259803,0.1169622689485549,-628.7153076633822,-33.47184830837257,8.899140357971191,9.993012428283691,7.846312999725342,2.1466994285583496,4.192217350006104,,1.0528273582458496,,True
Engle_2024,UCAC4 587-034710,UCAC4 587-034710,,,,3.05,UCAC4 587-034710,True,PM J06518+2712,102.95133140291,27.20180736409,TIC 87403283|Gaia DR3 3385237181976223104|1RXS J065148.2+271159|HAT 220-01764|2MASS J06514832+2712067|ASAS J065148+2711.9|[SLS2012] PYC J06518+2712|UCAC4 587-034710|PM J06518+2712|Gaia DR2 3385237186269238144,ok,3.385237181976223e+18,3.385237181976223e+18,102.95130100567556,27.20129350543197,21.84677249688751,0.018614609,-6.082920755882948,-115.6175188019668,11.296736,12.187493,10.364001,1.823492,1.0117419,,0.9327345,,False
Engle_2024,UCAC4 681-049380,UCAC4 681-049380,,,,3.22,UCAC4 681-049380,True,PM J08158+4601,123.95415931126,46.02210528695,TIC 22635808|AP J08154902+4601196|Gaia DR3 928827570144344448|1RXS J081546.8+460123|RX J0815.7+4601|SDSS J081548.99+460119.5|[ZEH2003] RX J0815.7+4601  1|HAT 136-01239|2MASS J08154902+4601196|UCAC4 681-049380|PM J08158+4601|Gaia DR2 928827570144344448,ok,9.288275701443444e+17,9.288275701443444e+17,123.95339818513816,46.02177021341276,23.11318682883245,0.019870693,-118.91388887746116,-75.39137437818887,12.266249,13.431188,11.194427,2.236761,1.4294192,,1.0718222,,True
Engle_2024,1RXS J085922.2+403351,1RXS J085922.2+403351,,,,3.25,1RXS J085922.2+403351,True,1RXS J085922.2+403351,134.84065130759,40.56306590109,TIC 21412408|Gaia DR3 720454586079843840|1RXS J085922.2+403351|HAT 179-04415|2MASS J08592177+4033469|Gaia DR2 720454586079843840,ok,7.204545860798438e+17,7.204545860798438e+17,134.8404083720886,40.5630964670347,6.60764204770103,0.01948626,-41.52506166236072,6.877281413861577,13.9689245,15.007371,12.940742,2.0666294,1.1046598,,1.028183,,False
Engle_2024,OT Ser (GJ 9520),OT Ser,,,,3.37,OT Ser (GJ 9520),False,V* OT Ser,230.47055229613,20.97775302066,TIC 355793860|MCC 740|StKM 2-1144|GJ 9520|HIP 75187|Gaia DR3 1214160733157163008|LSPM J1521+2058|ASCC  783611|UCAC2  39155015|USNO-B1.0 1109-00243006|[RHG95]  2428|2MASS J15215291+2058394|1RXS J152153.0+205830|AG+21 1498|BD+21  2763|BPM 90688|GSC 01493-00378|HIC  75187|CNS5 3791|PPM 103982|RBS  1489|RE J1521+205|RE J152152+205830|TYC 1493-378-1|V* OT Ser|[GKL99] 314|PLX 3472.02|0ES 1519+21.1|1SWASP J152152.93+205839.9|2EUVE J1521+20.9|EUVE J1521+20.9|RX J1521.8+2058|[ZEH2003] RX J1521.8+2058  2|UCAC4 555-053747|PM J15218+2058|Gaia DR1 1214160728861204224|Gaia DR2 1214160733157163008|Karmn J15218+209,ok,1.214160733157163e+18,1.214160733157163e+18,230.4709402440269,20.97832225750799,87.3251282499995,0.0213933177292346,81.50276714893707,128.0781918555097,9.12421417236328,10.272953987121582,8.052559852600098,2.2203941345214844,1.2867456674575806,,1.0716543197631836,,True
Engle_2024,HAT 169-07364,HAT 169-07364,,,,3.42,HAT 169-07364,True,2MASS J03484771+3504583,57.19878239223001,35.08282200083999,TIC 26505309|Gaia DR3 219651916081208320|HAT 169-07364|2MASS J03484771+3504583|Gaia DR2 219651916081208320,ok,2.1965191608120832e+17,2.1965191608120832e+17,57.19896382546726,35.08263402405452,9.356378163888287,0.015937662,33.40593439350282,-42.294807149681,13.300276,14.345949,12.279472,2.0664768,1.0818021,0.2288,1.0208035,1.8376768,False
Engle_2024,PM J23045+4014,PM J23045+4014,,,,3.56,PM J23045+4014,True,PM J23045+4014,346.1418974,40.243840000000006,TIC 374004646|WISEA J230434.09+401438.0|1RXS J230435.3+401440|HAT 205-02738|2MASS J23043405+4014378|UCAC4 652-114606|PM J23045+4014|WISE J230434.09+401438.0,ok,,1.9300248195378043e+18,346.14212163072807,40.24401879456472,13.917189844759122,0.1018503978848457,49.31058505235807,18.987892310630244,13.003280639648438,13.445110321044922,11.295975685119627,2.149134635925293,2.628377676010132,,1.7073049545288086,,True
Engle_2024,EPIC 206349327,EPIC 206349327,,,,3.72,EPIC 206349327,True,BPS CS 22886-0057,335.10078493113,-7.459507530730001,TIC 38356059|1RXS J222024.3-072733|RAVE J222024.2-072734|Gaia DR3 2622525894434166272|AP J22202418-0727341|BPS CS 22886-0057|2MASS J22202418-0727341|ASAS J222024-0727.5|UCAC4 413-146276|PM J22204-0727|EPIC 206349327|Gaia DR2 2622525894434166272,ok,2.6225258944341663e+18,2.6225258944341663e+18,335.1009615827465,-7.459706498242896,16.905609304964905,0.01776263,39.41037564211687,-44.767844215278565,12.352879,13.571277,11.2518215,2.3194551,1.1470783,0.0379,1.101057,2.2815552,False
Engle_2024,G 80-21,G 80-21,,,,3.88,G 80-21,True,G  80-21,56.84725517263042,-1.972207730923056,TIC 333680372|StKM 2-318|Gaia DR3 3250328209054347264|CNS5 958|WISEA J034723.46-015822.8|TYC 4717-704-1|PM J03473-0158|UCAC4 441-005220|HE 0344-0207|2MASS J03472333-0158195|G  80-21|HIC  17695|NLTT 11853|RBS   472|[ATZ98] A064|1RXS J034723.2-015807|EUVE J0347-01.9|RX J0347.3-0158|ASAS J034723-0158.3|ASAS J034723-0158.0|HIP 17695|Gaia DR2 3250328209054347264|Gaia DR1 3250328273477242624|Karmn J03473-019,ok,3.250328209054348e+18,3.250328209054348e+18,56.848058493838735,-1.973425581033519,59.43199371869756,0.028811961,180.64020406949945,-274.01623129845035,10.5057745,11.839527,9.359375,2.4801521,1.5196763,0.0001,1.1463995,2.4800522,True
Engle_2024,G 173-18,G 173-18,,,,4.12,G 173-18,True,G 173-18,26.32588346358792,46.53550906029361,TIC 327729815|HIP 8190|Gaia DR3 351045720262686080|2MASS J01451820+4632077|LSPM J0145+4632|ASCC  304174|UCAC2  47483590|G 173-18|HIC   8190|LHS  6032|LTT 17263|NLTT  5805|USNO-B1.0 1365-00037090|PLX  364.01|1RXS J014517.4+463201|HAT 125-00637|WISEA J014518.60+463210.0|UCAC4 683-010062|PM J01453+4632|TYC 3279-1973-1|Gaia DR2 351045720262686080|Karmn J01453+465,ok,3.510457202626861e+17,3.510457202626861e+17,26.32838781494807,46.53647456761724,39.4243443176176,0.02406444,387.6197191553855,217.23337641869875,10.552077,11.762409,9.4587965,2.3036127,1.3916334,,1.0932808,,True
Engle_2024,FK Aqr (GJ 867A),FK Aqr,,,,4.23,FK Aqr (GJ 867A),False,V* FK Aqr,339.6898942660854,-20.62113540196556,TIC 262039241|MCC 336|GJ 867 A|Gaia DR3 2400808142038361088|GJ 867 a|CABS 195|SBC9 1389|CNS5 5588|2E 2236.0-2052|2E  4632|BD-21  6267|BDS 11854 A|CCABS 158|CCDM J22388-2037A|CPD-21  8162|CSI-21  6267  1|GCRV 73371|GEN# +1.00214479A|HD 214479|HIC 111802|HIP 111802|IRAS 22359-2053|JP11  3510|LTT  9128|NLTT 54421|PPM 274073|RBS  1881|SAO 191294|SBC7   922|UBV   19363|V* FK Aqr|YZ 110  9571|Zkh 334|[GKL99] 432|[RHG95]  3562|2MASS J22384559-2037160|1ES 2236-20.8|1RXS J223845.5-203706|RX J2238.7-2037|WDS J22388-2037A|TYC 6392-1077-1|** HJ 3126A|PMSC 22333-2108A|PMSC 22333-2108Aab|WISEA J223845.91-203716.4|UCAC2  23772454|UCAC3 139-437859|UCAC4 347-191485|Gaia DR1 2400808137742460032|WEB 19970|Gaia DR2 2400808142038361088|PM J22387-2037,ok,2.4008081420383606e+18,2.400808142038361e+18,339.6920274130413,-20.62148673061316,112.38592357649058,0.0554678179323673,449.206795800205,-79.04593113248174,8.17037582397461,9.348134994506836,7.082779407501221,2.2653555870056152,2.936165809631348,0.0001999999949475,1.087596416473389,2.265155587010668,True
Engle_2024,2MASS J05071824+5307115,2MASS J05071824+5307115,,,,4.23,2MASS J05071824+5307115,True,2MASS J05071824+5307115,76.82600833333333,53.11987777777778,TIC 327698493|1RXS J050718.8+530713|HAT  94-04894|2MASS J05071824+5307115,ok,,2.661070039086601e+17,76.82616697319061,53.119473765947305,,,,,13.01263427734375,13.658243179321287,11.628704071044922,2.029539108276367,,,1.383930206298828,,
